"ID";"TIP";"TipVehiculAsigurat";"Categ";"Marca";"Model";"Capacitate";"Putere";"Nr_locuri";"An_fabr";"Masa_max";"0"
"25186766";"RCA";"Inmatriculat";"Autoturism";"DACIA";"DOKKER";"1332";"75";"5";"2019";"1840";"0"
"25186800";"RCA";"Inmatriculat";"Autoturism";"DACIA";"DOKKER";"1332";"75";"5";"2019";"1840";"0"
"25189323";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"PASSAT";"1968";"103";"5";"2007";"2060";"0"
"25190279";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN 1.4 MPI AMBIAN";"1390";"55";"5";"2008";"1535";"0"
"25230057";"RCA";"Inmatriculat";"Autoturism";"PORCHE";"CAYENNE";"2967";"180";"5";"2012";"2840";"0"
"25234021";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"345";"2";"2013";"18600";"0"
"25246181";"RCA";"Inmatriculat";"Autoturism";"HYUNDAI";"I10";"998";"50";"5";"2016";"1470";"0"
"25246999";"RCA";"Inmatriculat";"Autoturism";"HYUNDAI";"I10";"998";"50";"5";"2016";"1470";"0"
"25263008";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"GOLF";"1896";"77";"5";"2007";"1890";"0"
"25263371";"RCA";"Inmatriculat";"Autoturism";"HYUNDAI";"TUCSON";"1995";"136";"5";"2016";"2250";"0"
"25270209";"RCA";"Inmatriculat";"Autoturism";"RENAULT";"MEGANE";"1390";"72";"5";"2008";"1740";"0"
"25284314";"RCA";"Inmatriculat";"Autoturism";"MERCEDES";"E220";"2148";"110";"5";"2005";"2145";"0"
"25287656";"RCA";"Inmatriculat";"Autoturism";"VW";"PASSAT";"1968";"103";"5";"2008";"2160";"0"
"25296898";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"STRALIS 420";"10308";"309";"2";"2010";"19000";"0"
"25299570";"RCA";"Inmatriculat";"Autoturism";"SUZUKI";"GRAND VITARA";"1870";"95";"4";"2007";"1870";"0"
"25303546";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"375";"2";"2020";"19000";"0"
"25306298";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA-G-CARAVAN";"1598";"62";"5";"2004";"1730";"0"
"25313930";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH480";"12780";"353";"2";"2007";"18200";"0"
"25317074";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"345";"2";"2019";"19000";"0"
"25325324";"RCA";"Inmatriculat";"Autoutilitara";"FORD";"CUSTOM";"1995";"77";"3";"2017";"2940";"0"
"25325533";"RCA";"Inmatriculat";"Autoutilitara";"FORD";"CUSTOM";"1995";"77";"3";"2017";"2940";"0"
"25345240";"RCA";"Inmatriculat";"Autoturism";"VW";"PASSAT";"1968";"103";"5";"2010";"2270";"0"
"25347617";"RCA";"Inmatriculat";"Autoturism";"RENAULT";"SYMBOL";"1149";"55";"5";"2012";"1430";"0"
"25348354";"RCA";"Inmatriculat";"Autoturism";"ROVER";"75";"1951";"85";"5";"2000";"2030";"0"
"25353613";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R410";"12742";"302";"2";"2015";"20500";"0"
"25359914";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX";"10518";"324";"2";"2011";"26000";"0"
"25362516";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"35C14";"2287";"100";"3";"2020";"3500";"0"
"25369033";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"345";"2";"2018";"20500";"0"
"25369034";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"345";"2";"2018";"20500";"0"
"25383731";"RCA";"Inmatriculat";"Autoturism";"SKODA";"OCTAVIA";"1968";"110";"5";"2017";"1902";"0"
"25387032";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1149";"54";"5";"2016";"1505";"0"
"25392183";"RCA";"Inmatriculat";"Autoturism";"FORD";"FOCUS";"1596";"74";"5";"2010";"1820";"0"
"25400593";"RCA";"Inmatriculat";"Remorca / atas";"SCHMITZ";"GOTHA SK124";"0";"0";"0";"2012";"39000";"0"
"25400619";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF 105.460 FT";"12902";"340";"2";"2013";"19500";"0"
"25404451";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"GOLF";"1390";"55";"5";"2004";"1780";"0"
"25418538";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R500";"15607";"368";"2";"2013";"19000";"0"
"25419597";"RCA";"Inmatriculat";"Autoturism";"KIA";"CEE'D";"1396";"80";"5";"2008";"1710";"0"
"25419846";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"25424793";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"VITO";"2148";"110";"5";"2008";"2770";"0"
"25437493";"RCA";"Inmatriculat";"Autoturism";"MAZDA";"CX-7";"2184";"127";"5";"2012";"2430";"0"
"25440594";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"DAILY 50 C14";"2998";"103";"3";"2010";"3500";"0"
"25443372";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A6";"2967";"165";"5";"2005";"2345";"0"
"25449918";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R450";"12742";"331";"2";"2020";"19500";"0"
"25450535";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1598";"64";"5";"2005";"1540";"0"
"25452796";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FM";"12777";"345";"2";"2020";"19100";"0"
"25452808";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FM";"12777";"345";"2";"2020";"19100";"0"
"25452811";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FM";"12777";"345";"2";"2020";"19100";"0"
"25457199";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX L2007.46.001";"12419";"375";"2";"2020";"20500";"0"
"25462404";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"DAILY C151";"2998";"107";"3";"2018";"3500";"0"
"25469715";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF95";"12580";"315";"2";"2002";"20500";"0"
"25496533";"RCA";"Inmatriculat";"Autoturism";"SKODA";"FABIA";"999";"70";"5";"2018";"1571";"0"
"25496541";"RCA";"Inmatriculat";"Autoturism";"SKODA";"FABIA";"999";"70";"5";"2018";"1571";"0"
"25497468";"RCA";"Inregistrat";"Autoturism";"DACIA";"LOGAN 0,9-90CP";"898";"66";"4";"2020";"1533";"0"
"25497473";"RCA";"Inregistrat";"Autoturism";"DACIA";"LOGAN 0,9-90CP";"898";"66";"4";"2020";"1533";"0"
"25504151";"RCA";"Inmatriculat";"Autoturism";"RENAULT";"FLUENCE";"1598";"81";"5";"2010";"1725";"0"
"25507011";"RCA";"Inmatriculat";"Autoturism";"FORD";"ESCORT";"1753";"44";"5";"1991";"1550";"0"
"25514433";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"18440";"10518";"345";"2";"2013";"18000";"0"
"25522330";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"345";"2";"2012";"20000";"0"
"25525607";"RCA";"Inmatriculat";"Autoturism";"TOYOTA";"AVENSIS";"1995";"85";"5";"2008";"1970";"0"
"25528697";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FHA3C";"12777";"315";"2";"2014";"19000";"0"
"25554719";"RCA";"Inmatriculat";"Autoturism";"SKODA";"FABIA";"999";"55";"5";"2019";"1541";"0"
"25556126";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES-BENZ";"ACTROS";"12809";"330";"2";"2018";"18000";"0"
"25556538";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"24A3C";"12777";"375";"2";"2015";"18600";"0"
"25573865";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"GOLF";"1598";"66";"5";"2014";"1820";"0"
"25573906";"RCA";"Inmatriculat";"Autoturism";"INFINITI";"FX30";"2993";"175";"5";"2012";"2700";"0"
"25575922";"RCA";"Inmatriculat";"Autoturism";"BMW";"M4";"2979";"331";"4";"2018";"2040";"0"
"25595402";"RCA";"Inmatriculat";"Autoturism";"PEUGEOT";"308";"1560";"80";"5";"2008";"1850";"0"
"25609000";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R450";"12742";"331";"2";"2016";"27000";"0"
"25612336";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX L2007.46.001";"12419";"375";"2";"2020";"20500";"0"
"25612376";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF 440 FT";"10837";"320";"2";"2014";"20500";"0"
"25613535";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA 1.6I COSMO";"1598";"77";"5";"2000";"1760";"0"
"25615052";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1461";"66";"5";"2015";"1590";"0"
"25615054";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1461";"66";"5";"2015";"1590";"0"
"25618277";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"345";"2";"2013";"20000";"0"
"25618833";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LODGY";"1461";"70";"7";"2019";"1958";"0"
"25620740";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1149";"54";"5";"2016";"1505";"0"
"25635000";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"TOUAREG";"2967";"176";"5";"2007";"2945";"0"
"25641192";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1461";"55";"5";"2015";"1670";"0"
"25647332";"RCA";"Inmatriculat";"Autoturism";"TOYOTA";"AYGO";"998";"51";"5";"2017";"1350";"0"
"25648575";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"375";"2";"2020";"20500";"0"
"25648664";"RCA";"Inmatriculat";"Autoturism";"FIAT";"187 SEICENTO";"1108";"40";"5";"2004";"1200";"0"
"25653177";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"440S40 STRALIS";"10308";"338";"2";"2012";"18000";"0"
"25657277";"RCA";"Inmatriculat";"Autoturism";"BMW";"318D";"1951";"85";"5";"2002";"1895";"0"
"25668139";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"375";"2";"2020";"19000";"0"
"25677105";"RCA";"Inmatriculat";"Autoturism";"DACIA";"SANDERO";"1149";"54";"5";"2015";"1500";"0"
"25697014";"RCA";"Inmatriculat";"Autoturism";"TOYOTA";"AYGO";"998";"51";"4";"2017";"1240";"0"
"25727837";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF480FT";"12902";"355";"2";"2015";"19500";"0"
"25727840";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF480FT";"12902";"355";"2";"2015";"19500";"0"
"25727846";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF480FT";"12902";"355";"2";"2015";"19500";"0"
"25727847";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF480FT";"12902";"355";"2";"2015";"19500";"0"
"25727848";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF480FT";"12902";"355";"2";"2015";"19500";"0"
"25727849";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF480FT";"12902";"355";"2";"2015";"19500";"0"
"25727852";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF480FT";"12902";"355";"2";"2015";"19500";"0"
"25727857";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF480FT";"12902";"355";"2";"2015";"19500";"0"
"25727861";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF480FT";"12902";"355";"2";"2015";"19500";"0"
"25731554";"RCA";"Inmatriculat";"Autoturism";"HONDA";"CIVIC";"1799";"103";"5";"2007";"1750";"0"
"25744356";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R410";"12742";"302";"2";"2016";"19000";"0"
"25746978";"RCA";"Inmatriculat";"Autoturism";"BMW";"X5";"2993";"210";"5";"2009";"2875";"0"
"25765540";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGA 18,440";"10518";"324";"2";"2008";"18000";"0"
"25771286";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ZAFIRA";"1796";"92";"7";"2003";"1980";"0"
"25786374";"RCA";"Inmatriculat";"Autoturism";"VOLVO";"V 40";"1870";"75";"5";"2001";"1790";"0"
"25787220";"RCA";"Inmatriculat";"Autoturism";"LAND ROVER";"RANGE ROVER";"2993";"190";"5";"2015";"3000";"0"
"25803217";"RCA";"Inmatriculat";"Autoturism";"BMW";"X3";"2993";"160";"5";"2006";"2355";"0"
"25807427";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"345";"2";"2017";"20500";"0"
"25811626";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"DAILY";"2998";"100";"3";"2018";"3500";"0"
"25816632";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"LA4X2NA420 R124";"11705";"309";"2";"2002";"18200";"0"
"25831536";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"FT XF 105 460";"12902";"340";"2";"2013";"20500";"0"
"25831539";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"FT XF 105 460";"12902";"340";"2";"2013";"20500";"0"
"25831545";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"FT XF 105 460";"12902";"340";"2";"2013";"20500";"0"
"25838062";"RCA";"Inmatriculat";"Autoturism";"FORD";"FIESTA";"1242";"55";"5";"2000";"1450";"0"
"25845958";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA";"1686";"74";"5";"2005";"1855";"0"
"25900052";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"GOLF";"1896";"77";"5";"2006";"1850";"0"
"25901090";"RCA";"Inmatriculat";"Autoturism";"HYUNDAI";"TERRACAN";"2902";"120";"5";"2005";"2620";"0"
"25918683";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"PASSAT";"1968";"110";"5";"2018";"2180";"0"
"25922247";"RCA";"Inmatriculat";"Autoturism";"SEAT";"LEON";"1598";"77";"5";"2011";"1820";"0"
"25937195";"RCA";"Inmatriculat";"Autoturism";"SUZUKI";"SWIFT";"1242";"69";"5";"2013";"1480";"0"
"25948168";"RCA";"Inmatriculat";"Autoturism";"SKODA";"FABIA";"1598";"55";"5";"2011";"1659";"0"
"25973854";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF460FT";"12902";"340";"2";"2016";"20500";"0"
"25978817";"RCA";"Inmatriculat";"Autoturism";"VW";"GOLF";"1896";"77";"5";"2007";"1890";"0"
"26003547";"RCA";"Inmatriculat";"Autoturism";"SKODA";"FABIA";"999";"55";"5";"2018";"1510";"0"
"26003549";"RCA";"Inmatriculat";"Autoturism";"SKODA";"FABIA";"999";"55";"5";"2018";"1510";"0"
"26003558";"RCA";"Inmatriculat";"Autoutilitara";"FORD";"TRANSIT";"1995";"77";"3";"2018";"2940";"0"
"26016727";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH42";"12777";"345";"2";"2018";"19000";"0"
"26039937";"RCA";"Inmatriculat";"Autoturism";"MERCEDES";"GLE 250 D 4MATIC";"2143";"150";"5";"2017";"2950";"0"
"26045043";"RCA";"Inmatriculat";"Autoturism";"VOLVO";"XC60";"2400";"133";"5";"2014";"2505";"0"
"26063361";"RCA";"Inmatriculat";"Autoturism";"CHEVROLET";"AVEO 1.4I BASE ";"1399";"69";"5";"2007";"1540";"0"
"26063611";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA";"1399";"92";"5";"2018";"1905";"0"
"26063665";"RCA";"Inmatriculat";"Autoturism";"SKODA";"RAPID";"999";"70";"5";"2018";"1625";"0"
"26065641";"RCA";"Inmatriculat";"Autoturism";"FORD";"FIESTA";"1499";"63";"5";"2019";"1675";"0"
"26065684";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"DAILY 35C15";"2287";"93";"3";"2016";"3500";"0"
"26069573";"RCA";"Inmatriculat";"Autoturism";"VW";"GOLF";"1598";"77";"5";"2014";"1940";"0"
"26076029";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF460FT";"12902";"340";"2";"2016";"19000";"0"
"26076196";"RCA";"Inmatriculat";"Autoturism";"RENAULT";"MEGANE";"1461";"60";"5";"2006";"1770";"0"
"26078891";"RCA";"Inmatriculat";"Autoutilitara";"RENAULT";"MASTER";"2299";"92";"3";"2012";"3500";"0"
"26088653";"RCA";"Inmatriculat";"Autoturism";"VW";"GOLF";"1595";"75";"5";"2007";"1800";"0"
"26098369";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1149";"54";"5";"2016";"1570";"0"
"26106622";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH42";"12777";"429";"2";"2010";"18000";"0"
"26119778";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440S46T/P 2LNG";"12900";"338";"2";"2021";"20000";"0"
"26119781";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440S46T/P 2LNG";"12900";"338";"2";"2021";"20000";"0"
"26119783";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440S46T/P 2LNG";"12900";"338";"2";"2021";"20000";"0"
"26119787";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440S46T/P 2LNG";"12900";"338";"2";"2021";"20000";"0"
"26119791";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440S46T/P 2LNG";"12900";"338";"2";"2021";"20000";"0"
"26128376";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"PASSAT VARIANT";"1968";"100";"5";"2004";"2080";"0"
"26136936";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1461";"50";"5";"2008";"1540";"0"
"26141194";"RCA";"Inmatriculat";"Autoturism";"SKODA";"OCTAVIA";"1595";"75";"5";"2012";"1915";"0"
"26141288";"RCA";"Inmatriculat";"Autoturism";"OPEL";"CORSA";"1229";"59";"5";"2006";"1605";"0"
"26156638";"RCA";"Inmatriculat";"Autoturism";"RENAULT";"MASTER";"2299";"92";"9";"2017";"3500";"0"
"26164692";"RCA";"Inmatriculat";"Autoturism";"FIAT";"500";"1368";"74";"4";"2010";"1370";"0"
"26168166";"RCA";"Inmatriculat";"Autoutilitara";"DACIA";"LOGAN VAN";"1461";"55";"2";"2011";"2006";"0"
"26181860";"RCA";"Inmatriculat";"Autoturism";"BMW";"X1";"1995";"110";"5";"2016";"2135";"0"
"26185624";"RCA";"Inmatriculat";"Autoutilitara";"FORD";"CUSTOM";"1995";"77";"3";"2017";"2740";"0"
"26186615";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"898";"66";"5";"2014";"1530";"0"
"26190378";"RCA";"Inmatriculat";"Autoturism";"FORD";"FIESTA";"998";"59";"5";"2016";"1530";"0"
"26205155";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA  SPORTS TOURER";"1686";"92";"5";"2011";"2110";"0"
"26208450";"RCA";"Inmatriculat";"Autoturism";"INFINITI";"V36";"3696";"243";"4";"2014";"2112";"0"
"26212218";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF 460 FT";"12902";"340";"2";"2014";"19000";"0"
"26215584";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FM440";"12780";"324";"2";"2008";"26000";"0"
"26234677";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH42";"12780";"353";"2";"1900";"18000";"0"
"26247979";"RCA";"Inmatriculat";"Autoutilitara";"RENAULT";"RENAULT";"10837";"345";"2";"2015";"20500";"0"
"26267225";"RCA";"Inmatriculat";"Autoutilitara";"FIAT";"DUCATO";"2999";"107";"3";"2011";"3500";"0"
"26267569";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440ST";"12900";"338";"2";"2021";"20000";"0"
"26267593";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES-BENZ";"ACTROS";"12809";"243";"2";"2021";"19000";"0"
"26267603";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440ST/P LNG";"12900";"338";"2";"2021";"20000";"0"
"26267612";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440ST/P LNG";"12900";"338";"2";"2021";"20000";"0"
"26267621";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES-BENZ";"ACTROS";"12809";"243";"2";"2021";"19000";"0"
"26267646";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440ST/P LNG";"12900";"338";"2";"2021";"20000";"0"
"26293236";"RCA";"Inmatriculat";"Autoturism";"FORD";"FOCUS";"1596";"74";"5";"2002";"1635";"0"
"26295327";"RCA";"Inmatriculat";"Autoutilitara";"CITROEN";"JUMPER";"2179";"74";"3";"2002";"3500";"0"
"26302208";"RCA";"Inmatriculat";"Autoturism";"TOYOTA";"AYGO";"998";"51";"4";"2013";"1240";"0"
"26307953";"RCA";"Inmatriculat";"Autoturism";"DACIA";"DUSTER";"1598";"77";"5";"2011";"1710";"0"
"26308999";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"FOX";"1422";"51";"5";"2006";"1570";"0"
"26323132";"RCA";"Inmatriculat";"Autoutilitara";"FORD";"CUSTOM";"2198";"74";"3";"2016";"2900";"0"
"26325347";"RCA";"Inmatriculat";"Autoutilitara";"VOLKSWAGEN";"TRANSPORTER";"1968";"62";"3";"2017";"2600";"0"
"26338956";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES";"ACTROS 1844 LS";"11946";"320";"2";"2009";"19500";"0"
"26347785";"RCA";"Inmatriculat";"Autoturism";"BMW";"320 D";"1995";"135";"5";"2010";"1950";"0"
"26348003";"RCA";"Inmatriculat";"Autoturism";"SMART";"SMART";"599";"40";"5";"2001";"980";"0"
"26373194";"RCA";"Inmatriculat";"Autoutilitara";"FIAT";"DUCATO";"2287";"88";"3";"2006";"3500";"0"
"26388782";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX L2007.46.001";"12419";"368";"2";"2019";"20500";"0"
"26395486";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES-BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"26405905";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES";"VITO 112 CDI";"2148";"90";"2";"2009";"2700";"0"
"26426362";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"PASSAT";"1968";"103";"5";"2014";"2100";"0"
"26474500";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"TIGUAN";"1968";"103";"5";"2011";"2240";"0"
"26500543";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES -BENZ";"ACTROS NEW 1845 LS";"12809";"330";"2";"2015";"18000";"0"
"26514506";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FM11";"10837";"338";"2";"2011";"20000";"0"
"26533028";"RCA";"Inmatriculat";"Autoturism";"BMW";"X5";"2993";"230";"5";"2007";"2820";"0"
"26533962";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"375";"2";"2015";"19800";"0"
"26536952";"RCA";"Inmatriculat";"Autoturism";"MAZDA";"CX-5";"2191";"129";"5";"2014";"2125";"0"
"26561710";"RCA";"Inmatriculat";"Autoturism";"DAEWOO";"MATIZ";"796";"35";"5";"2007";"1210";"0"
"26568907";"RCA";"Inmatriculat";"Autoturism";"HYUNDAI";"SANTA FE";"2188";"114";"5";"2007";"2570";"0"
"26571428";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"IS35CI2AA";"2287";"100";"3";"2019";"3500";"0"
"26571431";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"35C14";"2287";"100";"3";"2019";"3500";"0"
"26598119";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R410";"12742";"302";"2";"2018";"19500";"0"
"26598124";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R410";"12742";"302";"2";"2018";"19500";"0"
"26608127";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A 8";"2967";"193";"4";"2016";"2585";"0"
"26613520";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"999";"54";"5";"2019";"1491";"0"
"26619989";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"GOLF";"1896";"74";"5";"2002";"1900";"0"
"26630184";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"FT XF 105.460T";"12902";"340";"2";"2009";"20500";"0"
"26636437";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA";"1598";"85";"5";"2018";"1915";"0"
"26638609";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2020";"19000";"0"
"26638624";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440ST/FP LNG";"12900";"338";"2";"2020";"20000";"0"
"26638631";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440ST/FP LNG";"12900";"338";"2";"2020";"20000";"0"
"26638635";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"SPRINTER";"2143";"120";"2";"2020";"3500";"0"
"26650172";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES-BENZ";"VITO";"1750";"75";"3";"2020";"2800";"0"
"26658719";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"999";"74";"5";"2011";"1589";"0"
"26679570";"RCA";"Inmatriculat";"Autoturism";"FORD";"MUSTANG";"2261";"227";"4";"2016";"2041";"0"
"26684445";"RCA";"Inmatriculat";"Autoturism";"NISSAN";"QASHQAI +2";"1997";"104";"7";"2012";"2189";"0"
"26685528";"RCA";"Inmatriculat";"Autoturism";"SKODA";"FABIA";"999";"55";"5";"2018";"1535";"0"
"26687537";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"375";"2";"2021";"19000";"0"
"26691003";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"DAILY 50C15L";"2998";"107";"3";"2016";"3500";"0"
"26693343";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"N323";"12742";"331";"2";"2020";"50000";"0"
"26726196";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA G CC";"1199";"55";"5";"2002";"1590";"0"
"26734905";"RCA";"Inmatriculat";"Autoturism";"MERCEDES BENZ";"CDI220";"2148";"110";"5";"2006";"1375";"0"
"26737873";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX";"324";"324";"3";"2013";"20500";"0"
"26743435";"RCA";"Inmatriculat";"Autoutilitara";"RENAULT";"-";"10837";"345";"2";"2017";"21000";"0"
"26745712";"RCA";"Inmatriculat";"Autoturism";"RENAULT";"MEGANE II SEDAN 1.5 ";"1461";"63";"5";"2008";"1770";"0"
"26753796";"RCA";"Inmatriculat";"Autoturism";"SKODA";"FABIA";"1896";"47";"5";"2001";"1675";"0"
"26760040";"RCA";"Inmatriculat";"Autoutilitara";"RENAULT";"MASTER";"2464";"88";"7";"2008";"3500";"0"
"26760045";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1461";"50";"5";"2008";"1600";"0"
"26769939";"RCA";"Inmatriculat";"Autoturism";"RENAULT";"FLUENCE";"1598";"82";"5";"2012";"1747";"0"
"26770279";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF 480 FT";"12902";"355";"3";"2021";"20500";"0"
