"ID";"tip";"data_Start";"data_End";"BM";"Prima";"valuta";"sumaAsig";"factorReducere";"factorMajorare";"data_emitere";"nrRate";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL"
"23311359";"RCA";"2020-09-26";"2021-09-25";"B8";"256.5";"RON";"0";"Fara";;"2020-09-22";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23312419";"RCA";"2020-09-23";"2021-03-22";"B3";"337.37";"RON";"0";"Rural";;"2020-09-22";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23313332";"RCA";"2020-09-28";"2021-09-27";"B4";"5500";"RON";"0";"Rural";;"2020-09-22";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23314576";"RCA";"2020-10-18";"2021-10-17";"B4";"5500";"RON";"0";"Fara";;"2020-09-22";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23334993";"RCA";"2020-09-30";"2021-09-29";"M4";"679";"RON";"0";"Rural";;"2020-09-23";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23340848";"RCA";"2020-10-09";"2021-10-08";"B0";"513";"RON";"0";"Fara";;"2020-09-24";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23340858";"RCA";"2020-10-17";"2021-10-16";"B2";"462";"RON";"0";"Fara";;"2020-09-24";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23340884";"RCA";"2020-10-05";"2021-10-04";"B4";"410";"RON";"0";"Fara";;"2020-09-24";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23345522";"RCA";"2020-10-14";"2021-10-13";"B1";"718.2";"RON";"0";"Fara";;"2020-09-24";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23352281";"RCA";"2020-10-15";"2021-10-14";"B1";"1902.85";"RON";"0";"Fara";;"2020-09-24";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23353144";"RCA";"2020-09-25";"2021-09-24";"B1";"5500";"RON";"0";"Fara";;"2020-09-24";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23353194";"RCA";"2020-09-26";"2021-09-25";"B1";"643.42";"RON";"0";"Fara";;"2020-09-24";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23355588";"RCA";"2020-09-26";"2021-09-25";"B3";"444.41";"RON";"0";"Fara";;"2020-09-24";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23356962";"RCA";"2020-09-25";"2021-03-24";"B8";"164.5";"RON";"0";"Fara";;"2020-09-24";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23365333";"RCA";"2020-10-05";"2021-10-04";"B8";"264.4";"RON";"0";"Fara";;"2020-09-25";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23372571";"RCA";"2020-10-01";"2021-09-30";"B2";"4738";"RON";"0";"Rural";;"2020-09-25";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23372572";"RCA";"2020-10-01";"2021-09-30";"B2";"4738";"RON";"0";"Rural";;"2020-09-25";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23372578";"RCA";"2020-10-01";"2021-09-30";"B2";"4738";"RON";"0";"Rural";;"2020-09-25";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23383510";"RCA";"2020-09-28";"2020-12-26";"B4";"204.8";"RON";"0";"Rural";;"2020-09-26";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23408613";"RCA";"2020-09-29";"2021-09-28";"B4";"5500";"RON";"0";"Fara";;"2020-09-28";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23410257";"RCA";"2020-10-03";"2021-10-02";"B0";"984";"RON";"0";"Rural";;"2020-09-28";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23432481";"RCA";"2020-10-24";"2021-10-23";"B0";"836.16";"RON";"0";"Fara";;"2020-09-30";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23446593";"RCA";"2020-10-01";"2021-09-30";"B0";"5500";"RON";"0";"Rural";;"2020-09-30";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23456616";"RCA";"2020-10-03";"2021-10-02";"B7";"518.4";"RON";"0";"Fara";;"2020-10-01";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23458576";"RCA";"2020-10-03";"2021-10-02";"B3";"5500";"RON";"0";"Fara";;"2020-10-01";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23475203";"RCA";"2020-10-08";"2021-10-07";"B8";"268.75";"RON";"0";"Fara";;"2020-10-02";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23475896";"RCA";"2020-10-04";"2021-04-03";"B8";"1879.79";"RON";"0";"Fara";;"2020-10-02";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23476878";"RCA";"2020-10-19";"2021-10-18";"M1";"462";"RON";"0";"Fara";;"2020-10-02";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23488463";"RCA";"2020-10-04";"2021-10-03";"B2";"5500";"RON";"0";"Fara";;"2020-10-02";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23514833";"RCA";"2020-10-07";"2021-10-06";"B0";"490.05";"RON";"0";"Fara";;"2020-10-05";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23517733";"RCA";"2020-10-07";"2021-04-06";"B2";"448.74";"RON";"0";"Fara";;"2020-10-05";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23518750";"RCA";"2020-10-07";"2021-10-06";"B5";"677.93";"RON";"0";"Pensionar";;"2020-10-05";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23521270";"RCA";"2020-10-08";"2021-10-07";"B3";"510.25";"RON";"0";"Rural";;"2020-10-05";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23536223";"RCA";"2020-10-07";"2021-04-06";"B0";"813.5";"RON";"0";"Rural";;"2020-10-06";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23536954";"RCA";"2020-10-13";"2021-10-12";"B8";"285.68";"RON";"0";"Fara";;"2020-10-06";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23575771";"RCA";"2020-10-09";"2021-04-08";"B2";"287.1";"RON";"0";"Rural";;"2020-10-08";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23578127";"RCA";"2020-10-09";"2021-10-08";"B4";"570.4";"RON";"0";"Fara";;"2020-10-08";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23580550";"RCA";"2020-10-29";"2021-10-28";"B8";"338";"RON";"0";"Fara";;"2020-10-08";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23584247";"RCA";"2020-10-23";"2021-10-22";"B0";"2003";"RON";"0";"Fara";;"2020-10-08";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23589546";"RCA";"2020-10-10";"2021-10-09";"B1";"5500";"RON";"0";"Rural";;"2020-10-09";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23591593";"RCA";"2020-10-17";"2021-10-16";"B1";"1902.85";"RON";"0";"Fara";;"2020-10-09";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23595562";"RCA";"2020-10-25";"2021-10-24";"B1";"5500";"RON";"0";"Fara";;"2020-10-09";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23597543";"RCA";"2020-10-10";"2021-10-09";"M1";"8271.06";"RON";"0";"Rural";;"2020-10-09";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23602569";"RCA";"2020-10-12";"2021-10-11";"B3";"586.5";"RON";"0";"Fara";;"2020-10-09";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23603789";"RCA";"2020-10-14";"2021-10-13";"B8";"432";"RON";"0";"Fara";;"2020-10-09";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23647795";"RCA";"2020-10-13";"2021-04-12";"B8";"190";"RON";"0";"Fara";;"2020-10-12";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23652503";"RCA";"2020-10-13";"2021-04-12";"B0";"1001.5";"RON";"0";"Fara";;"2020-10-13";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23664000";"RCA";"2020-10-17";"2021-10-16";"B8";"266.18";"RON";"0";"Fara";;"2020-10-13";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23684904";"RCA";"2020-10-25";"2021-10-24";"B8";"265";"RON";"0";"Fara";;"2020-10-14";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23688485";"RCA";"2020-10-29";"2021-10-28";"B0";"4900";"RON";"0";"Rural";;"2020-10-14";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23691307";"RCA";"2020-11-07";"2021-11-06";"B0";"5500";"RON";"0";"Rural";;"2020-10-14";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23695505";"RCA";"2020-10-29";"2021-10-28";"B5";"5500";"RON";"0";"Rural";;"2020-10-15";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23699986";"RCA";"2020-10-16";"2021-10-15";"B3";"5500";"RON";"0";"Fara";;"2020-10-15";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23703566";"RCA";"2020-10-26";"2021-10-25";"B1";"488";"RON";"0";"Fara";;"2020-10-15";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23709681";"RCA";"2020-11-01";"2021-10-31";"B3";"5500";"RON";"0";"Fara";;"2020-10-15";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23737959";"RCA";"2020-10-17";"2021-10-16";"B2";"5500";"RON";"0";"Fara";;"2020-10-16";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23740478";"RCA";"2020-10-23";"2021-10-22";"M1";"548.9";"RON";"0";"Fara";;"2020-10-17";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23745082";"RCA";"2020-10-20";"2021-10-19";"B8";"352.5";"RON";"0";"Fara";;"2020-10-17";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23751068";"RCA";"2020-10-19";"2021-10-18";"B2";"805.5";"RON";"0";"Fara";;"2020-10-18";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23769360";"RCA";"2020-10-20";"2021-10-19";"B0";"5500";"RON";"0";"Fara";;"2020-10-19";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23773036";"RCA";"2020-10-19";"2021-10-18";"B0";"5500";"RON";"0";"Fara";;"2020-10-19";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23811803";"RCA";"2020-11-02";"2021-11-01";"B3";"436";"RON";"0";"Fara";;"2020-10-21";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23811912";"RCA";"2020-11-15";"2021-11-14";"B4";"399";"RON";"0";"Fara";;"2020-10-21";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23833516";"RCA";"2020-10-30";"2021-10-29";"B8";"320.78";"RON";"0";"Fara";;"2020-10-22";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23860927";"RCA";"2020-10-26";"2021-10-25";"B1";"677.35";"RON";"0";"Fara";;"2020-10-24";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23865579";"RCA";"2020-10-26";"2021-10-25";"B8";"338";"RON";"0";"Fara";;"2020-10-25";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23875234";"RCA";"2020-11-24";"2021-11-23";"M2";"705.6";"RON";"0";"Fara";;"2020-10-26";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23875248";"RCA";"2020-11-24";"2021-11-23";"B0";"588";"RON";"0";"Fara";;"2020-10-26";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23875250";"RCA";"2020-11-24";"2021-11-23";"B3";"499.8";"RON";"0";"Fara";;"2020-10-26";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23875259";"RCA";"2020-11-24";"2021-11-23";"B3";"499.8";"RON";"0";"Fara";;"2020-10-26";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23875261";"RCA";"2020-11-24";"2021-11-23";"B3";"499.8";"RON";"0";"Fara";;"2020-10-26";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23875267";"RCA";"2020-11-20";"2021-11-19";"B3";"499.8";"RON";"0";"Fara";;"2020-10-26";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23889857";"RCA";"2020-11-19";"2021-11-18";"B0";"4900";"RON";"0";"Rural";;"2020-10-26";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23892676";"RCA";"2020-10-27";"2021-04-26";"B8";"152.5";"RON";"0";"Fara";;"2020-10-26";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23896970";"RCA";"2020-10-29";"2021-04-28";"M1";"433.4";"RON";"0";"Fara";;"2020-10-26";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23922894";"RCA";"2020-11-19";"2021-11-18";"B2";"5500";"RON";"0";"Fara";;"2020-10-28";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23924614";"RCA";"2020-10-28";"2021-10-27";"B3";"1084.6";"RON";"0";"Rural";;"2020-10-28";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23930024";"RCA";"2020-11-18";"2021-11-17";"B1";"5500";"RON";"0";"Fara";;"2020-10-28";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23930030";"RCA";"2020-11-18";"2021-11-17";"B1";"5500";"RON";"0";"Fara";;"2020-10-28";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23933132";"RCA";"2020-11-02";"2021-11-01";"B1";"5500";"RON";"0";"Rural";;"2020-10-28";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23934498";"RCA";"2020-11-08";"2021-11-07";"B2";"5500";"RON";"0";"Fara";;"2020-10-28";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23936229";"RCA";"2020-11-01";"2021-10-31";"M3";"8797.4";"RON";"0";"Fara";;"2020-10-28";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23942363";"RCA";"2020-11-06";"2021-11-05";"B0";"5500";"RON";"0";"Rural";;"2020-10-29";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23953684";"RCA";"2020-11-24";"2021-11-23";"B2";"752.54";"RON";"0";"Fara";;"2020-10-29";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23969250";"RCA";"2020-11-13";"2021-11-12";"B2";"670.5";"RON";"0";"Fara";;"2020-10-30";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"23974200";"RCA";"2020-11-12";"2021-11-11";"B3";"424.2";"RON";"0";"Fara";;"2020-10-30";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"24003181";"RCA";"2020-11-03";"2021-05-02";"B5";"751.13";"RON";"0";"Fara";;"2020-11-02";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"24010021";"RCA";"2020-11-03";"2021-11-02";"B2";"250";"RON";"0";"Fara";;"2020-11-02";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"24016295";"RCA";"2020-11-08";"2021-11-07";"B1";"4300";"RON";"0";"Rural";;"2020-11-02";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
