id;tp;Tip;Varsta;Judet;Localitate;ID_polita;TipPolita;sex;ID_client
NULL;ASIGURAT;PJ;NULL;HUNEDOARA;LESNIC;12188671;RCA;;51aab44d0ed0f8988e74d5100a805a55
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 4;22973424;RCA;;e742894c93c3688a9ef96604adc2db83
NULL;ASIGURAT;PJ;NULL;BRASOV;BRASOV;16266750;RCA;;a4a55c61521de7956a98fbbbafba0fc4
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;14594059;RCA;;6835e6c6d20bd1202c71f9511df86ca5
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 4;202488306;RCA;;45e18fac6b3641cabb27fcfcf348f72e
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;26598119;RCA;;4497aaf25ffc3e8c46ddfbd529b6dee6
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;13087046;RCA;;f0dc89168842c95c976d80d1bbe67c28
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 1;24636778;RCA;;8d67d22a2e2fa567c933701c97ba8acd
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 2;21918872;RCA;;1a963aa23dcca1f035a4aba0d037f7ea
NULL;ASIGURAT;PJ;NULL;MURES;TARGU MURES;15328895;RCA;;7ee2e76273ec9a8b84e49ee1cdb948ed
NULL;ASIGURAT;PJ;NULL;CLUJ;APAHIDA;21164376;RCA;;b0ff09d1022e43e1d9c67099b2b15e20
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ NAPOCA;18214973;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;ASIGURAT;PJ;NULL;BISTRITA NASAUD;BISTRITA;13449989;RCA;;c5bba3af3babfea63443811bd3a6c43c
NULL;ASIGURAT;PJ;NULL;TIMIS;SANANDREI;25303546;RCA;;b080e6e656e64cc7456404c861325f4f
NULL;ASIGURAT;PJ;NULL;IALOMITA;SLOBOZIA;5611148;RCA;;c9de055120a3d77d8f8bd3b15d82b2d5
NULL;ASIGURAT;PJ;NULL;ALBA;ALBA IULIA;9430675;RCA;;09996af7e86808000a132a8abe759c0e
NULL;ASIGURAT;PJ;NULL;SUCEAVA;VOLOVAT;15764954;RCA;;49711b3969f09c129bc60b86c75547d8
NULL;ASIGURAT;PJ;NULL;BIHOR;ORADEA;21774417;RCA;;15eae4ec747d470f572631c0713a6aa9
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;19409955;RCA;;dd3b2b1c9fc922802b3f37afe90cb003
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;18638215;RCA;;1ab3afd29d7935969f957b45971e710a
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;14079217;RCA;;4497aaf25ffc3e8c46ddfbd529b6dee6
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;201916129;RCA;;554eb783c0262a0b8f9e4692b49e007d
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 1;12343097;RCA;;1ab3afd29d7935969f957b45971e710a
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;10556656;RCA;;77daeb464ed282f9aab82a99ecb292eb
NULL;ASIGURAT;PJ;NULL;ARAD;ARAD;23100194;RCA;;1a7f2969917eee814b0761e2c1626ef6
NULL;ASIGURAT;PJ;NULL;ARAD;PECICA;14729496;RCA;;8e25776c15952a01ca297520f1f3d56f
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;20490338;RCA;;a4e4a4c0029fda52c336d267a4e584ef
NULL;ASIGURAT;PJ;NULL;TIMIS;SANANDREI;26687537;RCA;;b080e6e656e64cc7456404c861325f4f
NULL;ASIGURAT;PJ;NULL;GORJ;TARGU JIU;17504554;RCA;;a6b18d471fa9a24ab14b37b13826f4e1
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 1;13159787;RCA;;3d648c06c24f1adae407e52cc653b6a9
NULL;ASIGURAT;PJ;NULL;ARGES;PITESTI;4887182;RCA;;45ea49b5374fec78c18bfd849fa86b59
NULL;ASIGURAT;PJ;NULL;SATU MARE;SATU MARE;11483483;RCA;;d440e39618264930f770cdb299c2465c
NULL;ASIGURAT;PJ;NULL;TIMIS;DUMBRAVITA;23889857;RCA;;caba40b244dce563604bbc3ed1c47b9c
NULL;ASIGURAT;PJ;NULL;ALBA;PIANU DE SUS;8419673;RCA;;e4f5f71d1e5607101c0a08aca155145f
NULL;ASIGURAT;PJ;NULL;CONSTANTA;CONSTANTA;22565320;RCA;;08feb3e9ff8799f385ac50512e81abd8
NULL;ASIGURAT;PJ;NULL;ILFOV;COM CHIAJNA;15831617;RCA;;0dbdce67b0de322b955c34bc0e4df357
NULL;ASIGURAT;PJ;NULL;ARGES;PITESTI;14233315;RCA;;ad7d694d6d880ee5eb072fffb2b8049c
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;18734742;RCA;;a4e4a4c0029fda52c336d267a4e584ef
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;14170443;RCA;;3008f1ea3b5c03e4ce772a743bbf41d9
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;26063665;RCA;;1a963aa23dcca1f035a4aba0d037f7ea
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;10639799;RCA;;a3fd5d30da779fbed987c20d36a8ec34
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;23279769;RCA;;8547c083105c721e07f6c58d8a06b879
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;202886609;RCA;;554eb783c0262a0b8f9e4692b49e007d
NULL;ASIGURAT;PJ;NULL;IASI;IASI;26816254;RCA;;8addd736353bf11372e90e08af7ef6bc
NULL;ASIGURAT;PJ;NULL;CLUJ;GILAU;24948607;RCA;;03b747d9b5fb66af0a5b497940698101
NULL;ASIGURAT;PJ;NULL;ARGES;CUCA;24016295;RCA;;c09cb1345aa1bc43b3b3a0840087496d
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;22101094;RCA;;238c8aeeb58aa849474840e23a231ae3
NULL;ASIGURAT;PJ;NULL;NEAMT;CORNI;15441166;RCA;;25325f3cadaf6e029857b7a846ae0faa
NULL;ASIGURAT;PJ;NULL;GALATI;GALATI;21363967;RCA;;321b67cd8c1052b8f5fee0311acd1940
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;18381849;RCA;;1ab3afd29d7935969f957b45971e710a
NULL;ASIGURAT;PJ;NULL;ILFOV;OTOPENI;27575037;RCA;;7f0c32102fde32a64963003bbb7190c7
NULL;ASIGURAT;PJ;NULL;BIHOR;ORADEA;25457199;RCA;;1d0c787b39e494aec6c46f0b5fa35f90
NULL;ASIGURAT;PJ;NULL;BUZAU;BUZAU;9891335;RCA;;c088151507d9e9df66a172cd1bdec6ac
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;22611422;RCA;;494608d55c903c80814433fe1206b3d4
NULL;ASIGURAT;PJ;NULL;TIMIS;GATAIA;15932215;RCA;;4d327c246b6b19e1678c427769de54e0
NULL;ASIGURAT;PJ;NULL;MEHEDINTI;DROBETA-TURNU SEVERIN;19787713;RCA;;b02382a7d73636fd002058f2ada8a00a
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;202058623;RCA;;a3fd5d30da779fbed987c20d36a8ec34
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTORUL 1;16936956;RCA;;d3000b5ce6765334eac2e39a4e4fd3c1
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;12648149;RCA;;3008f1ea3b5c03e4ce772a743bbf41d9
NULL;ASIGURAT;PJ;NULL;MARAMURES;BAIA MARE;10729226;RCA;;ba8daf6226ba539631643e02ffbb4328
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;23345522;RCA;;63cfb779383da62fb2a542f7982f85a4
NULL;ASIGURAT;PJ;NULL;ARGES;CUCA;203007249;RCA;;c09cb1345aa1bc43b3b3a0840087496d
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;13246672;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;25062184;RCA;;d9938ecd45312db94b03cf4513922b10
NULL;ASIGURAT;PJ;NULL;ALBA;AIUD;5158281;RCA;;e136280f4915d002899b98a9d9feb7f6
NULL;ASIGURAT;PJ;NULL;ILFOV;OTOPENI;24138610;RCA;;7f0c32102fde32a64963003bbb7190c7
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 4;8848746;RCA;;41651b83144e56fd78822e96dc20ec41
NULL;ASIGURAT;PJ;NULL;ILFOV;OTOPENI;22176505;RCA;;7f0c32102fde32a64963003bbb7190c7
NULL;ASIGURAT;PJ;NULL;ILFOV;COM CHIAJNA;15523783;RCA;;0dbdce67b0de322b955c34bc0e4df357
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;21474807;RCA;;87be9867883f5d065bceff63034abdd0
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ;19086760;RCA;;56f98853094ccb2602e9353e4a1c5a5c
NULL;ASIGURAT;PJ;NULL;SUCEAVA;BOSANCI;18492300;RCA;;46e4570353367bbaceb5273faa921c36
NULL;ASIGURAT;PJ;NULL;ARGES;PITESTI;13841998;RCA;;fe141b2d18dee78a571db68763efce41
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;16367755;RCA;;3fb7c4ce570b39b489ff1522b22a66d1
NULL;ASIGURAT;PJ;NULL;PRAHOVA;GORGOTA;12002908;RCA;;440a75f2648aa47e100dfe8e5a0d3487
NULL;ASIGURAT;PJ;NULL;BRASOV;RECEA;10121128;RCA;;b91c97316b38fb46fb1794616f4d7e15
NULL;ASIGURAT;PJ;NULL;HARGHITA;ODORHEIU SECUIESC;16057226;RCA;;6518f65fbd93ef2af846f5eaadbec09c
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;14463155;RCA;;d3000b5ce6765334eac2e39a4e4fd3c1
NULL;ASIGURAT;PJ;NULL;ARAD;ARAD;19981191;RCA;;1ec81d4dd5cebf4421efd6a22bafae74
NULL;ASIGURAT;PJ;NULL;BACAU;BACAU;202212419;RCA;;f1e5cc8cd7255f2f360a1287c7394a8f
NULL;ASIGURAT;PJ;NULL;BIHOR;SUNCUIUS;26267225;RCA;;1c920859ba477e8fa1b522c773bfeb5e
NULL;ASIGURAT;PJ;NULL;IASI;IASI;17055610;RCA;;dbab6a0bef1e0087b6b03317d25a8342
NULL;ASIGURAT;PJ;NULL;TIMIS;TIMISOARA;24418172;RCA;;3b8f99e89e4b13ddeb3825e8da90f556
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;4437927;RCA;;bfbe996ab116eaa376f3494bc4554370
NULL;ASIGURAT;PJ;NULL;ARAD;ARAD;23458576;RCA;;9542f54b4f9a349804052371cdd39f2f
NULL;ASIGURAT;PJ;NULL;VASLUI;MUNTENII DE JOS;15114541;RCA;;8b7faf09b31958f7aa5a2aa5a9605e74
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;20908639;RCA;;f2a73d80be7bf0859752c0eec5276079
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 6;203252371;RCA;;ea08b366d969b8f77745fe666b7aa2a6
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;17840865;RCA;;a4e4a4c0029fda52c336d267a4e584ef
NULL;ASIGURAT;PJ;NULL;ARGES;BASCOV;13323206;RCA;;83b5381abe41df3fbe0ec0831acb974c
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;27165630;RCA;;f0d7974b2e7a51f384ff7962dd64cf03
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 1;25113613;RCA;;8d67d22a2e2fa567c933701c97ba8acd
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 4;24242101;RCA;;0ff45b8f15d9e501861f00baac49f578
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;9048066;RCA;;a3fd5d30da779fbed987c20d36a8ec34
NULL;ASIGURAT;PJ;NULL;COVASNA;SFANTU GHEORGHE;22270691;RCA;;37b647fabba1cb14f3dcc5b27049ff00
NULL;ASIGURAT;PJ;NULL;BRASOV;CRISTIAN;21568141;RCA;;49b456c6d3d821cc5cfc3b558599ad94
NULL;ASIGURAT;PJ;NULL;ILFOV;COM CHIAJNA;19222709;RCA;;0dbdce67b0de322b955c34bc0e4df357
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ NAPOCA;18621981;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;ASIGURAT;PJ;NULL;SUCEAVA;SFANTU ILIE;13939709;RCA;;1d4c921291824d7efdb6ef412c5248ce
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;201680790;RCA;;554eb783c0262a0b8f9e4692b49e007d
NULL;ASIGURAT;PJ;NULL;BACAU;BACAU;25648575;RCA;;f1e5cc8cd7255f2f360a1287c7394a8f
NULL;ASIGURAT;PJ;NULL;SIBIU;DUMBRAVENI;12072662;RCA;;dfc100278272eada06d4fa93ea79eb92
NULL;ASIGURAT;PJ;NULL;ARGES;PITESTI;10347529;RCA;;01ad8ab42e56d295367cf8c334a10ce8
NULL;ASIGURAT;PJ;NULL;ARGES;BRADU;16145983;RCA;;f1c91663eafec627211dd512c3737aeb
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 6;202343704;RCA;;ea08b366d969b8f77745fe666b7aa2a6
NULL;ASIGURAT;PJ;NULL;CONSTANTA;CONSTANTA;25677105;RCA;;401e174157ac7b42fb87408e4e1701c5
NULL;ASIGURAT;PJ;NULL;SIBIU;DUMBRAVENI;12072674;RCA;;dfc100278272eada06d4fa93ea79eb92
NULL;ASIGURAT;PJ;NULL;ARGES;PITESTI;10362967;RCA;;6c8a83670fe904923c2f96b63bbb6b5c
NULL;ASIGURAT;PJ;NULL;BACAU;CASIN;22935760;RCA;;30d4883e4bc07d43a730ff50340621ff
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTORUL 1;16172070;RCA;;38631fb1913942a4954f242a7c10c4a9
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 5;14560086;RCA;;19d14a892ad10dc7afe8e1e91eacbd2e
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;202405961;RCA;;d9938ecd45312db94b03cf4513922b10
NULL;ASIGURAT;PJ;NULL;SUCEAVA;BOSANCI;13048167;RCA;;799735cc763c9093206bfbe05d1455fa
NULL;ASIGURAT;PJ;NULL;GORJ;BUMBESTI-JIU;21096309;RCA;;0693d3720460084d03407967607b0e1e
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;18127113;RCA;;2f5e546e45822d3e883ce2be6e844e36
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;27337479;RCA;;4497aaf25ffc3e8c46ddfbd529b6dee6
NULL;ASIGURAT;PJ;NULL;BIHOR;ORADEA;22355781;RCA;;15eae4ec747d470f572631c0713a6aa9
NULL;ASIGURAT;PJ;NULL;ARAD;BOCSIG;15694028;RCA;;b4b08db10f83ef7742ca8fe5cb9b1fc0
NULL;ASIGURAT;PJ;NULL;ILFOV;OTOPENI;21713281;RCA;;7f0c32102fde32a64963003bbb7190c7
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;18638147;RCA;;1ab3afd29d7935969f957b45971e710a
NULL;ASIGURAT;PJ;NULL;TIMIS;SANANDREI;14054041;RCA;;b080e6e656e64cc7456404c861325f4f
NULL;ASIGURAT;PJ;NULL;BRASOV;BRASOV;201784904;RCA;;118665c13d3ed3b6e17b265453a1541e
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 1;16606648;RCA;;0427377dc65d8a49e2e2f43a001620e2
NULL;ASIGURAT;PJ;NULL;BIHOR;ORADEA;6544188;RCA;;bb8dd29d241e68ae6f4379eca4f31646
NULL;ASIGURAT;PJ;NULL;IASI;GORBAN;12250193;RCA;;3a589b0146225681443634ce386c3e70
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;10464984;RCA;;77daeb464ed282f9aab82a99ecb292eb
NULL;ASIGURAT;PJ;NULL;TIMIS;ORTISOARA;16300878;RCA;;d6895167d49f5fe1b59f48fa75956814
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 3;14638850;RCA;;019348f1ecdafe848eb1b3d0937ce88c
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;202510940;RCA;;554eb783c0262a0b8f9e4692b49e007d
NULL;ASIGURAT;PJ;NULL;SUCEAVA;BOSANCI;26630184;RCA;;1ce24cd13dfc620b42e2c071861f6cdc
NULL;ASIGURAT;PJ;NULL;CALARASI;CALARASI;17409267;RCA;;fffe01754346b18238dc52c562d10f98
NULL;ASIGURAT;PJ;NULL;BIHOR;ORADEA;13132460;RCA;;4dcb83b0e9bcbc331a2a7c5894f84093
NULL;ASIGURAT;PJ;NULL;TIMIS;SANNICOLAU MARE;24682693;RCA;;87103f990868298d4c28495023e2b233
NULL;ASIGURAT;PJ;NULL;CLUJ;CIUCEA;11232071;RCA;;506a8473270d90702b69cc460968edf2
NULL;ASIGURAT;PJ;NULL;ILFOV;OTOPENI;23811803;RCA;;7f0c32102fde32a64963003bbb7190c7
NULL;ASIGURAT;PJ;NULL;MARAMURES;VISEU DE SUS;21933211;RCA;;2480f8b91003d0272ed174232adc8ca1
NULL;ASIGURAT;PJ;NULL;ILFOV;COM CHIAJNA;15334390;RCA;;0dbdce67b0de322b955c34bc0e4df357
NULL;ASIGURAT;PJ;NULL;CLUJ;DEJ;13508852;RCA;;56f98853094ccb2602e9353e4a1c5a5c
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;27408152;RCA;;d9938ecd45312db94b03cf4513922b10
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;25325533;RCA;;dd3b2b1c9fc922802b3f37afe90cb003
NULL;ASIGURAT;PJ;NULL;ARAD;ZADARENI;5643663;RCA;;ec17e8756a98305adaddf64871866617
NULL;ASIGURAT;PJ;NULL;MARAMURES;SEINI;9470308;RCA;;e56974eacd27bc1a37865483bec6e5c3
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;22448068;RCA;;019348f1ecdafe848eb1b3d0937ce88c
NULL;ASIGURAT;PJ;NULL;MARAMURES;BAIA MARE;15775193;RCA;;c771f1b5eeb214ba327f5ce3247c84a2
NULL;ASIGURAT;PJ;NULL;BIHOR;SANTION;21836296;RCA;;77e63a1effabe462daa7edfb73425d20
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ NAPOCA;19442666;RCA;;d9938ecd45312db94b03cf4513922b10
NULL;ASIGURAT;PJ;NULL;ARAD;ARAD;18655026;RCA;;72a4016d553a741ed9b87818d5199ad7
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;14104667;RCA;;d3000b5ce6765334eac2e39a4e4fd3c1
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;201916434;RCA;;554eb783c0262a0b8f9e4692b49e007d
NULL;ASIGURAT;PJ;NULL;TIMIS;SANANDREI;16757589;RCA;;b080e6e656e64cc7456404c861325f4f
NULL;ASIGURAT;PJ;NULL;DOLJ;CRAIOVA;6711146;RCA;;2bfe8145b56062777d6c1e5f08e498b6
NULL;ASIGURAT;PJ;NULL;CLUJ;FLORESTI;12396225;RCA;;9ed7888a427c3a77f766d6737eff3790
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 5;3816018;RCA;;19d14a892ad10dc7afe8e1e91eacbd2e
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 5;10566725;RCA;;19d14a892ad10dc7afe8e1e91eacbd2e
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;20529471;RCA;;8168f1fc5d5fa6390acf62f3303b788d
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;202715498;RCA;;d9938ecd45312db94b03cf4513922b10
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;26737873;RCA;;1a963aa23dcca1f035a4aba0d037f7ea
NULL;ASIGURAT;PJ;NULL;SIBIU;DUMBRAVENI;17513948;RCA;;dfc100278272eada06d4fa93ea79eb92
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 3;4907913;RCA;;416f9dfa608c78eba4cd63de36a6b2f1
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;11525298;RCA;;3d648c06c24f1adae407e52cc653b6a9
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 1;23930024;RCA;;1ab3afd29d7935969f957b45971e710a
NULL;ASIGURAT;PJ;NULL;GORJ;CERNADIA;8488439;RCA;;fdce3c70984b7f459b8eb89a674671ef
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 3;18361956;RCA;;028e70007085c3935161a08dfe74142d
NULL;ASIGURAT;PJ;NULL;ILFOV;OTOPENI;13603685;RCA;;7f0c32102fde32a64963003bbb7190c7
NULL;ASIGURAT;PJ;NULL;VALCEA;RAMNICU VALCEA;22574832;RCA;;bce1a9349e97ff57c5255562a3270590
NULL;ASIGURAT;PJ;NULL;SATU MARE;SATU MARE;19654489;RCA;;2e30218678ddd4698c05f8438a5dfd2d
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 3;18750100;RCA;;028e70007085c3935161a08dfe74142d
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;14225646;RCA;;d3000b5ce6765334eac2e39a4e4fd3c1
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;202017239;RCA;;4497aaf25ffc3e8c46ddfbd529b6dee6
NULL;ASIGURAT;PJ;NULL;CLUJ;DEJ;16791403;RCA;;56f98853094ccb2602e9353e4a1c5a5c
NULL;ASIGURAT;PJ;NULL;BUZAU;BUZAU;6956208;RCA;;eac09cf06a1cff3490966b5b2683852a
NULL;ASIGURAT;PJ;NULL;MURES;TARGU MURES;10668618;RCA;;7ee2e76273ec9a8b84e49ee1cdb948ed
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 5;20659402;RCA;;9b9ee57174598e114edd544768803512
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;13246512;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;ASIGURAT;PJ;NULL;BRAILA;BRAILA;11762891;RCA;;f6b59e762a18ac20c0c5a8756381c8e8
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;24049293;RCA;;dd3b2b1c9fc922802b3f37afe90cb003
NULL;ASIGURAT;PJ;NULL;ARAD;ARAD;21405547;RCA;;d9938ecd45312db94b03cf4513922b10
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;19019088;RCA;;dd3b2b1c9fc922802b3f37afe90cb003
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;13767685;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ;27594923;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;ASIGURAT;PJ;NULL;MARAMURES;BAIA MARE;25497468;RCA;;3c8b28af799fa8f57e45cb3ad25d7dc2
NULL;ASIGURAT;PJ;NULL;ARAD;SANLEANI;5981281;RCA;;0d01715d7991c393b27612902218ab34
NULL;ASIGURAT;PJ;NULL;ILFOV;POPESTI LEORDENI;9978964;RCA;;88926c849a973702328168ff3a10eae2
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;15991991;RCA;;6835e6c6d20bd1202c71f9511df86ca5
NULL;ASIGURAT;PJ;NULL;TIMIS;DUMBRAVITA;14373494;RCA;;caba40b244dce563604bbc3ed1c47b9c
NULL;ASIGURAT;PJ;NULL;ARAD;ARAD;19847020;RCA;;4fc02902ac87054f53a314601eab160d
NULL;ASIGURAT;PJ;NULL;IASI;IASI;202139032;RCA;;d7571bbbbb1c313662594dc8e80676d1
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;26168166;RCA;;9332c92e4e4f083f194d7a7bbc21f9c3
NULL;ASIGURAT;PJ;NULL;CARAS SEVERIN;CARANSEBES;16956641;RCA;;97d02bd02990d73d95326e6db6fbc5cf
NULL;ASIGURAT;PJ;NULL;ARAD;ARAD;12723810;RCA;;72a4016d553a741ed9b87818d5199ad7
NULL;ASIGURAT;PJ;NULL;CLUJ;CLUJ-NAPOCA;15045738;RCA;;e5a3fca90433b6498abaf3c9d417ee36
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;20825506;RCA;;f2a73d80be7bf0859752c0eec5276079
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;203025036;RCA;;4497aaf25ffc3e8c46ddfbd529b6dee6
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;17780902;RCA;;dd3b2b1c9fc922802b3f37afe90cb003
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;27103425;RCA;;3d648c06c24f1adae407e52cc653b6a9
NULL;ASIGURAT;PJ;NULL;BIHOR;ORADEA;25068917;RCA;;1d0c787b39e494aec6c46f0b5fa35f90
NULL;ASIGURAT;PJ;NULL;ARAD;ARAD;8908459;RCA;;f23c218f5fa1cc716759c5a5073b487a
NULL;ASIGURAT;PJ;NULL;SIBIU;DUMBRAVENI;22231602;RCA;;4b699aeec4f39f8b957d5e3368a67f68
NULL;ASIGURAT;PJ;NULL;PRAHOVA;PLOIESTI;15553223;RCA;;7e18a2cb70874ba2e22eaf4e5b26d220
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;21498443;RCA;;a3fd5d30da779fbed987c20d36a8ec34
NULL;ASIGURAT;PJ;NULL;ILFOV;CIOROGARLA;19149950;RCA;;a3fd5d30da779fbed987c20d36a8ec34
NULL;ASIGURAT;PJ;NULL;ARGES;BASCOV;18556954;RCA;;83b5381abe41df3fbe0ec0831acb974c
NULL;ASIGURAT;PJ;NULL;CLUJ;DEJ;13880829;RCA;;56f98853094ccb2602e9353e4a1c5a5c
NULL;ASIGURAT;PJ;NULL;IASI;IASI;201640925;RCA;;18a564c29f725593f4e635e66fb31f51
NULL;ASIGURAT;PJ;NULL;BIHOR;ORADEA;25612336;RCA;;1d0c787b39e494aec6c46f0b5fa35f90
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI;16425683;RCA;;554eb783c0262a0b8f9e4692b49e007d
NULL;ASIGURAT;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;10162293;RCA;;dd3b2b1c9fc922802b3f37afe90cb003
NULL;ASIGURAT;PJ;NULL;BUCURESTI;SECTOR 1;14463165;RCA;;d3000b5ce6765334eac2e39a4e4fd3c1
NULL;ASIGURAT;PJ;NULL;MURES;TARGU MURES;20009328;RCA;;7ee2e76273ec9a8b84e49ee1cdb948ed
